TreeDepth,PID,PPID,ImageFileName,Offset(V),Threads,Handles,SessionId,Wow64,CreateTime,ExitTime,Audit,Cmd,Path
4,6520,3452,chrome.exe,0xd88e424bf080,16,-,1,False,2024-10-12 05:48:15.000000 UTC,N/A,\\Device\\HarddiskVolume4\\Program Files\\Google\\Chrome\\Application\\chrome.exe,"""C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe"" --type=renderer --string-annotations=is-enterprise-managed=yes --enable-dinosaur-easter-egg-alt-images --no-subproc-heap-profiling --video-capture-use-gpu-memory-buffer --lang=en-US --device-scale-factor=1.75 --num-raster-threads=2 --enable-main-frame-before-activation --renderer-client-id=9 --time-ticks-at-unix-epoch=-1728707747363790 --launch-time-ticks=4347756146 --field-trial-handle=4944,i,17661526137708638818,12708390209930538993,262144 --variations-seed-version=20241011-130141.903000 --mojo-platform-channel-handle=5608 /prefetch:1",C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe
4,5496,3452,chrome.exe,0xd88e425ad080,8,-,1,False,2024-10-12 05:48:34.000000 UTC,N/A,\\Device\\HarddiskVolume4\\Program Files\\Google\\Chrome\\Application\\chrome.exe,"""C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe"" --type=utility --utility-sub-type=data_decoder.mojom.DataDecoderService --lang=en-US --service-sandbox-type=service --video-capture-use-gpu-memory-buffer --string-annotations=is-enterprise-managed=yes --no-subproc-heap-profiling --field-trial-handle=7164,i,17661526137708638818,12708390209930538993,262144 --variations-seed-version=20241011-130141.903000 --mojo-platform-channel-handle=6936 /prefetch:8",C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe
4,2520,3452,chrome.exe,0xd88e4150a2c0,18,-,1,False,2024-10-12 05:48:34.000000 UTC,N/A,\\Device\\HarddiskVolume4\\Program Files\\Google\\Chrome\\Application\\chrome.exe,"""C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe"" --type=renderer --string-annotations=is-enterprise-managed=yes --enable-dinosaur-easter-egg-alt-images --no-subproc-heap-profiling --video-capture-use-gpu-memory-buffer --lang=en-US --device-scale-factor=1.75 --num-raster-threads=2 --enable-main-frame-before-activation --renderer-client-id=23 --time-ticks-at-unix-epoch=-1728707747363790 --launch-time-ticks=4367095479 --field-trial-handle=7240,i,17661526137708638818,12708390209930538993,262144 --variations-seed-version=20241011-130141.903000 --mojo-platform-channel-handle=7472 /prefetch:1",C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe
4,13064,3452,chrome.exe,0xd88e4196c080,21,-,1,False,2024-10-12 05:48:10.000000 UTC,N/A,\\Device\\HarddiskVolume4\\Program Files\\Google\\Chrome\\Application\\chrome.exe,"""C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe"" --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --string-annotations=is-enterprise-managed=yes --no-subproc-heap-profiling --field-trial-handle=2116,i,17661526137708638818,12708390209930538993,262144 --variations-seed-version=20241011-130141.903000 --mojo-platform-channel-handle=2156 /prefetch:3",C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe
4,9288,3452,chrome.exe,0xd88e443bb080,14,-,1,False,2024-10-12 05:48:15.000000 UTC,N/A,\\Device\\HarddiskVolume4\\Program Files\\Google\\Chrome\\Application\\chrome.exe,"""C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe"" --type=renderer --string-annotations=is-enterprise-managed=yes --enable-dinosaur-easter-egg-alt-images --no-subproc-heap-profiling --video-capture-use-gpu-memory-buffer --lang=en-US --device-scale-factor=1.75 --num-raster-threads=2 --enable-main-frame-before-activation --renderer-client-id=15 --time-ticks-at-unix-epoch=-1728707747363790 --launch-time-ticks=4347702698 --field-trial-handle=5232,i,17661526137708638818,12708390209930538993,262144 --variations-seed-version=20241011-130141.903000 --mojo-platform-channel-handle=5620 /prefetch:1",C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe
4,1672,3452,chrome.exe,0xd88e41558080,15,-,1,False,2024-10-12 05:48:32.000000 UTC,N/A,\\Device\\HarddiskVolume4\\Program Files\\Google\\Chrome\\Application\\chrome.exe,"""C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe"" --type=renderer --string-annotations=is-enterprise-managed=yes --enable-dinosaur-easter-egg-alt-images --no-subproc-heap-profiling --video-capture-use-gpu-memory-buffer --lang=en-US --device-scale-factor=1.75 --num-raster-threads=2 --enable-main-frame-before-activation --renderer-client-id=18 --time-ticks-at-unix-epoch=-1728707747363790 --launch-time-ticks=4365518727 --field-trial-handle=6716,i,17661526137708638818,12708390209930538993,262144 --variations-seed-version=20241011-130141.903000 --mojo-platform-channel-handle=5572 /prefetch:1",C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe
4,5736,3452,chrome.exe,0xd88e43712340,14,-,1,False,2024-10-12 05:48:33.000000 UTC,N/A,\\Device\\HarddiskVolume4\\Program Files\\Google\\Chrome\\Application\\chrome.exe,"""C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe"" --type=renderer --string-annotations=is-enterprise-managed=yes --enable-dinosaur-easter-egg-alt-images --no-subproc-heap-profiling --video-capture-use-gpu-memory-buffer --lang=en-US --device-scale-factor=1.75 --num-raster-threads=2 --enable-main-frame-before-activation --renderer-client-id=20 --time-ticks-at-unix-epoch=-1728707747363790 --launch-time-ticks=4366293245 --field-trial-handle=6892,i,17661526137708638818,12708390209930538993,262144 --variations-seed-version=20241011-130141.903000 --mojo-platform-channel-handle=6972 /prefetch:1",C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe
4,15852,3452,chrome.exe,0xd88e442c0080,8,-,1,False,2024-10-12 05:48:10.000000 UTC,N/A,\\Device\\HarddiskVolume4\\Program Files\\Google\\Chrome\\Application\\chrome.exe,"""C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe"" --type=crashpad-handler ""--user-data-dir=C:\\Users\\night01\\AppData\\Local\\Google\\Chrome\\User Data"" /prefetch:4 --monitor-self-annotation=ptype=crashpad-handler ""--database=C:\\Users\\night01\\AppData\\Local\\Google\\Chrome\\User Data\\Crashpad"" ""--metrics-dir=C:\\Users\\night01\\AppData\\Local\\Google\\Chrome\\User Data"" --url=https://clients2.google.com/cr/report --annotation=channel= --annotation=plat=Win64 --annotation=prod=Chrome --annotation=ver=129.0.6668.100 --initial-client-data=0x210,0x214,0x218,0x200,0x21c,0x7ffcc4617bf8,0x7ffcc4617c04,0x7ffcc4617c10",C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe
4,2412,3452,chrome.exe,0xd88e42ca2080,15,-,1,False,2024-10-12 05:48:10.000000 UTC,N/A,\\Device\\HarddiskVolume4\\Program Files\\Google\\Chrome\\Application\\chrome.exe,"""C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe"" --type=renderer --string-annotations=is-enterprise-managed=yes --enable-dinosaur-easter-egg-alt-images --no-subproc-heap-profiling --video-capture-use-gpu-memory-buffer --lang=en-US --device-scale-factor=1.75 --num-raster-threads=2 --enable-main-frame-before-activation --renderer-client-id=5 --time-ticks-at-unix-epoch=-1728707747363790 --launch-time-ticks=4343393271 --field-trial-handle=3192,i,17661526137708638818,12708390209930538993,262144 --variations-seed-version=20241011-130141.903000 --mojo-platform-channel-handle=3356 /prefetch:1",C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe
4,12712,3452,chrome.exe,0xd88e4150c080,13,-,1,False,2024-10-12 05:48:35.000000 UTC,N/A,\\Device\\HarddiskVolume4\\Program Files\\Google\\Chrome\\Application\\chrome.exe,"""C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe"" --type=renderer --string-annotations=is-enterprise-managed=yes --enable-dinosaur-easter-egg-alt-images --no-subproc-heap-profiling --video-capture-use-gpu-memory-buffer --lang=en-US --device-scale-factor=1.75 --num-raster-threads=2 --enable-main-frame-before-activation --renderer-client-id=24 --time-ticks-at-unix-epoch=-1728707747363790 --launch-time-ticks=4367934037 --field-trial-handle=7580,i,17661526137708638818,12708390209930538993,262144 --variations-seed-version=20241011-130141.903000 --mojo-platform-channel-handle=7576 /prefetch:1",C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe
4,7896,3452,chrome.exe,0xd88e43a2c340,15,-,1,False,2024-10-12 05:48:32.000000 UTC,N/A,\\Device\\HarddiskVolume4\\Program Files\\Google\\Chrome\\Application\\chrome.exe,"""C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe"" --type=renderer --string-annotations=is-enterprise-managed=yes --enable-dinosaur-easter-egg-alt-images --no-subproc-heap-profiling --video-capture-use-gpu-memory-buffer --lang=en-US --device-scale-factor=1.75 --num-raster-threads=2 --enable-main-frame-before-activation --renderer-client-id=11 --time-ticks-at-unix-epoch=-1728707747363790 --launch-time-ticks=4365055834 --field-trial-handle=6444,i,17661526137708638818,12708390209930538993,262144 --variations-seed-version=20241011-130141.903000 --mojo-platform-channel-handle=6480 /prefetch:1",C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe
4,13996,3452,chrome.exe,0xd88e44803080,13,-,1,False,2024-10-12 05:48:35.000000 UTC,N/A,\\Device\\HarddiskVolume4\\Program Files\\Google\\Chrome\\Application\\chrome.exe,"""C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe"" --type=renderer --string-annotations=is-enterprise-managed=yes --enable-dinosaur-easter-egg-alt-images --no-subproc-heap-profiling --video-capture-use-gpu-memory-buffer --lang=en-US --device-scale-factor=1.75 --num-raster-threads=2 --enable-main-frame-before-activation --renderer-client-id=25 --time-ticks-at-unix-epoch=-1728707747363790 --launch-time-ticks=4368426311 --field-trial-handle=7724,i,17661526137708638818,12708390209930538993,262144 --variations-seed-version=20241011-130141.903000 --mojo-platform-channel-handle=7748 /prefetch:1",C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe
4,13396,3452,chrome.exe,0xd88e40a06080,14,-,1,False,2024-10-12 05:48:10.000000 UTC,N/A,\\Device\\HarddiskVolume4\\Program Files\\Google\\Chrome\\Application\\chrome.exe,"""C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe"" --type=renderer --string-annotations=is-enterprise-managed=yes --enable-dinosaur-easter-egg-alt-images --no-subproc-heap-profiling --video-capture-use-gpu-memory-buffer --lang=en-US --device-scale-factor=1.75 --num-raster-threads=2 --enable-main-frame-before-activation --renderer-client-id=6 --time-ticks-at-unix-epoch=-1728707747363790 --launch-time-ticks=4343379435 --field-trial-handle=3180,i,17661526137708638818,12708390209930538993,262144 --variations-seed-version=20241011-130141.903000 --mojo-platform-channel-handle=3224 /prefetch:1",C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe
4,6456,3452,chrome.exe,0xd88e443be080,15,-,1,False,2024-10-12 05:48:10.000000 UTC,N/A,\\Device\\HarddiskVolume4\\Program Files\\Google\\Chrome\\Application\\chrome.exe,"""C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe"" --type=gpu-process --string-annotations=is-enterprise-managed=yes --no-subproc-heap-profiling --gpu-preferences=UAAAAAAAAADgAAAMAAAAAAAAAAAAAAAAAABgAAEAAAAAAAAABAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAABAAAAAAAAAAEAAAAAAAAAAIAAAAAAAAAAgAAAAAAAAA --field-trial-handle=2084,i,17661526137708638818,12708390209930538993,262144 --variations-seed-version=20241011-130141.903000 --mojo-platform-channel-handle=1984 /prefetch:2",C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe
4,15804,3452,chrome.exe,0xd88e40379080,9,-,1,False,2024-10-12 05:48:10.000000 UTC,N/A,\\Device\\HarddiskVolume4\\Program Files\\Google\\Chrome\\Application\\chrome.exe,"""C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe"" --type=utility --utility-sub-type=storage.mojom.StorageService --lang=en-US --service-sandbox-type=service --string-annotations=is-enterprise-managed=yes --no-subproc-heap-profiling --field-trial-handle=1472,i,17661526137708638818,12708390209930538993,262144 --variations-seed-version=20241011-130141.903000 --mojo-platform-channel-handle=2412 /prefetch:8",C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe
3,2064,5104,powershell.exe,0xd88e4246d080,12,-,1,False,2024-10-12 05:48:27.000000 UTC,N/A,\\Device\\HarddiskVolume4\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,"""C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe"" ",C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe
4,3840,2064,conhost.exe,0xd88e442dc080,8,-,1,False,2024-10-12 05:48:27.000000 UTC,N/A,\\Device\\HarddiskVolume4\\Windows\\System32\\conhost.exe,\\??\\C:\\WINDOWS\\system32\\conhost.exe 0x4,C:\\WINDOWS\\system32\\conhost.exe
3,8792,5104,SecurityHealth,0xd88e414e1080,3,-,1,False,2024-10-12 04:37:17.000000 UTC,N/A,\\Device\\HarddiskVolume4\\Windows\\System32\\SecurityHealthSystray.exe,"""C:\\Windows\\System32\\SecurityHealthSystray.exe"" ",C:\\Windows\\System32\\SecurityHealthSystray.exe
3,10748,5104,ONENOTEM.EXE,0xd88e42caf080,2,-,1,True,2024-10-12 04:37:24.000000 UTC,N/A,\\Device\\HarddiskVolume4\\Program Files (x86)\\Microsoft Office\\root\\Office16\\ONENOTEM.EXE,"""C:\\Program Files (x86)\\Microsoft Office\\root\\Office16\\ONENOTEM.EXE"" /tsr",C:\\Program Files (x86)\\Microsoft Office\\root\\Office16\\ONENOTEM.EXE
3,13884,5104,Acrobat.exe,0xd88e4347a080,12,-,1,False,2024-10-12 04:45:19.000000 UTC,N/A,\\Device\\HarddiskVolume4\\Program Files\\Adobe\\Acrobat DC\\Acrobat\\Acrobat.exe,"""C:\\Program Files\\Adobe\\Acrobat DC\\Acrobat\\Acrobat.exe"" ",C:\\Program Files\\Adobe\\Acrobat DC\\Acrobat\\Acrobat.exe
4,1728,13884,Acrobat.exe,0xd88e42d9e080,18,-,1,False,2024-10-12 04:45:19.000000 UTC,N/A,\\Device\\HarddiskVolume4\\Program Files\\Adobe\\Acrobat DC\\Acrobat\\Acrobat.exe,"""C:\\Program Files\\Adobe\\Acrobat DC\\Acrobat\\Acrobat.exe"" --type=renderer /prefetch:1",C:\\Program Files\\Adobe\\Acrobat DC\\Acrobat\\Acrobat.exe
4,13576,13884,AcroCEF.exe,0xd88e441f1080,22,-,1,False,2024-10-12 04:45:22.000000 UTC,N/A,\\Device\\HarddiskVolume4\\Program Files\\Adobe\\Acrobat DC\\Acrobat\\acrocef_1\\AcroCEF.exe,"""C:\\Program Files\\Adobe\\Acrobat DC\\Acrobat\\acrocef_1\\AcroCEF.exe"" --backgroundcolor=16777215",C:\\Program Files\\Adobe\\Acrobat DC\\Acrobat\\acrocef_1\\AcroCEF.exe
5,13568,13576,AcroCEF.exe,0xd88e426c70c0,8,-,1,False,2024-10-12 04:45:22.000000 UTC,N/A,\\Device\\HarddiskVolume4\\Program Files\\Adobe\\Acrobat DC\\Acrobat\\acrocef_1\\AcroCEF.exe,"""C:\\Program Files\\Adobe\\Acrobat DC\\Acrobat\\acrocef_1\\AcroCEF.exe"" --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --log-severity=disable --user-agent-product=""ReaderServices/24.3.20180 Chrome/105.0.0.0"" --lang=en-US --user-data-dir=""C:\\Users\\night01\\AppData\\LocalLow\\Adobe\\AcroCef\\DC\\Acrobat\\UserData"" --log-file=""C:\\Program Files\\Adobe\\Acrobat DC\\Acrobat\\acrocef_1\\debug.log"" --mojo-platform-channel-handle=2056 --field-trial-handle=1668,i,16445446005175078800,1555679981062536943,131072 --disable-features=BackForwardCache,CalculateNativeWinOcclusion,WinUseBrowserSpellChecker /prefetch:8",C:\\Program Files\\Adobe\\Acrobat DC\\Acrobat\\acrocef_1\\AcroCEF.exe
5,13664,13576,AcroCEF.exe,0xd88e458020c0,12,-,1,False,2024-10-12 04:45:22.000000 UTC,N/A,\\Device\\HarddiskVolume4\\Program Files\\Adobe\\Acrobat DC\\Acrobat\\acrocef_1\\AcroCEF.exe,"""C:\\Program Files\\Adobe\\Acrobat DC\\Acrobat\\acrocef_1\\AcroCEF.exe"" --type=renderer --log-severity=disable --user-agent-product=""ReaderServices/24.3.20180 Chrome/105.0.0.0"" --user-data-dir=""C:\\Users\\night01\\AppData\\LocalLow\\Adobe\\AcroCef\\DC\\Acrobat\\UserData"" --first-renderer-process --log-file=""C:\\Program Files\\Adobe\\Acrobat DC\\Acrobat\\acrocef_1\\debug.log"" --touch-events=enabled --lang=en-US --device-scale-factor=1.75 --num-raster-threads=2 --enable-main-frame-before-activation --renderer-client-id=5 --launch-time-ticks=575584051 --mojo-platform-channel-handle=2220 --field-trial-handle=1668,i,16445446005175078800,1555679981062536943,131072 --disable-features=BackForwardCache,CalculateNativeWinOcclusion,WinUseBrowserSpellChecker /prefetch:1",C:\\Program Files\\Adobe\\Acrobat DC\\Acrobat\\acrocef_1\\AcroCEF.exe
5,4036,13576,AcroCEF.exe,0xd88e452ef080,5,-,1,False,2024-10-12 04:45:22.000000 UTC,N/A,\\Device\\HarddiskVolume4\\Program Files\\Adobe\\Acrobat DC\\Acrobat\\acrocef_1\\AcroCEF.exe,"""C:\\Program Files\\Adobe\\Acrobat DC\\Acrobat\\acrocef_1\\AcroCEF.exe"" --type=utility --utility-sub-type=storage.mojom.StorageService --lang=en-US --service-sandbox-type=utility --log-severity=disable --user-agent-product=""ReaderServices/24.3.20180 Chrome/105.0.0.0"" --lang=en-US --user-data-dir=""C:\\Users\\night01\\AppData\\LocalLow\\Adobe\\AcroCef\\DC\\Acrobat\\UserData"" --log-file=""C:\\Program Files\\Adobe\\Acrobat DC\\Acrobat\\acrocef_1\\debug.log"" --mojo-platform-channel-handle=2044 --field-trial-handle=1668,i,16445446005175078800,1555679981062536943,131072 --disable-features=BackForwardCache,CalculateNativeWinOcclusion,WinUseBrowserSpellChecker /prefetch:8",C:\\Program Files\\Adobe\\Acrobat DC\\Acrobat\\acrocef_1\\AcroCEF.exe
5,13220,13576,AcroCEF.exe,0xd88e460350c0,12,-,1,False,2024-10-12 04:45:23.000000 UTC,N/A,\\Device\\HarddiskVolume4\\Program Files\\Adobe\\Acrobat DC\\Acrobat\\acrocef_1\\AcroCEF.exe,"""C:\\Program Files\\Adobe\\Acrobat DC\\Acrobat\\acrocef_1\\AcroCEF.exe"" --type=renderer --log-severity=disable --user-agent-product=""ReaderServices/24.3.20180 Chrome/105.0.0.0"" --user-data-dir=""C:\\Users\\night01\\AppData\\LocalLow\\Adobe\\AcroCef\\DC\\Acrobat\\UserData"" --log-file=""C:\\Program Files\\Adobe\\Acrobat DC\\Acrobat\\acrocef_1\\debug.log"" --touch-events=enabled --disable-gpu-compositing --lang=en-US --device-scale-factor=1.75 --num-raster-threads=2 --enable-main-frame-before-activation --renderer-client-id=8 --launch-time-ticks=576009861 --mojo-platform-channel-handle=2848 --field-trial-handle=1668,i,16445446005175078800,1555679981062536943,131072 --disable-features=BackForwardCache,CalculateNativeWinOcclusion,WinUseBrowserSpellChecker /prefetch:1",C:\\Program Files\\Adobe\\Acrobat DC\\Acrobat\\acrocef_1\\AcroCEF.exe
5,7048,13576,AcroCEF.exe,0xd88e41bd5080,7,-,1,False,2024-10-12 04:45:23.000000 UTC,N/A,\\Device\\HarddiskVolume4\\Program Files\\Adobe\\Acrobat DC\\Acrobat\\acrocef_1\\AcroCEF.exe,"""C:\\Program Files\\Adobe\\Acrobat DC\\Acrobat\\acrocef_1\\AcroCEF.exe"" --type=gpu-process --log-severity=disable --user-agent-product=""ReaderServices/24.3.20180 Chrome/105.0.0.0"" --lang=en-US --user-data-dir=""C:\\Users\\night01\\AppData\\LocalLow\\Adobe\\AcroCef\\DC\\Acrobat\\UserData"" --gpu-preferences=UAAAAAAAAADgACAYAAAAAAAAAAAAAAAAAABgAAAAAAAwAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAEgAAAAAAAAASAAAAAAAAAAYAAAAAgAAABAAAAAAAAAAGAAAAAAAAAAQAAAAAAAAAAAAAAAOAAAAEAAAAAAAAAABAAAADgAAAAgAAAAAAAAACAAAAAAAAAA= --use-gl=disabled --log-file=""C:\\Program Files\\Adobe\\Acrobat DC\\Acrobat\\acrocef_1\\debug.log"" --mojo-platform-channel-handle=3304 --field-trial-handle=1668,i,16445446005175078800,1555679981062536943,131072 --disable-features=BackForwardCache,CalculateNativeWinOcclusion,WinUseBrowserSpellChecker /prefetch:2",C:\\Program Files\\Adobe\\Acrobat DC\\Acrobat\\acrocef_1\\AcroCEF.exe
5,15628,13576,AcroCEF.exe,0xd88e45030080,12,-,1,False,2024-10-12 04:45:27.000000 UTC,N/A,\\Device\\HarddiskVolume4\\Program Files\\Adobe\\Acrobat DC\\Acrobat\\acrocef_1\\AcroCEF.exe,"""C:\\Program Files\\Adobe\\Acrobat DC\\Acrobat\\acrocef_1\\AcroCEF.exe"" --type=renderer --log-severity=disable --user-agent-product=""ReaderServices/24.3.20180 Chrome/105.0.0.0"" --user-data-dir=""C:\\Users\\night01\\AppData\\LocalLow\\Adobe\\AcroCef\\DC\\Acrobat\\UserData"" --log-file=""C:\\Program Files\\Adobe\\Acrobat DC\\Acrobat\\acrocef_1\\debug.log"" --touch-events=enabled --disable-gpu-compositing --lang=en-US --device-scale-factor=1.75 --num-raster-threads=2 --enable-main-frame-before-activation --renderer-client-id=11 --launch-time-ticks=580386586 --mojo-platform-channel-handle=3760 --field-trial-handle=1668,i,16445446005175078800,1555679981062536943,131072 --disable-features=BackForwardCache,CalculateNativeWinOcclusion,WinUseBrowserSpellChecker /prefetch:1",C:\\Program Files\\Adobe\\Acrobat DC\\Acrobat\\acrocef_1\\AcroCEF.exe
5,2484,13576,AcroCEF.exe,0xd88e46143240,12,-,1,False,2024-10-12 04:45:23.000000 UTC,N/A,\\Device\\HarddiskVolume4\\Program Files\\Adobe\\Acrobat DC\\Acrobat\\acrocef_1\\AcroCEF.exe,"""C:\\Program Files\\Adobe\\Acrobat DC\\Acrobat\\acrocef_1\\AcroCEF.exe"" --type=renderer --log-severity=disable --user-agent-product=""ReaderServices/24.3.20180 Chrome/105.0.0.0"" --user-data-dir=""C:\\Users\\night01\\AppData\\LocalLow\\Adobe\\AcroCef\\DC\\Acrobat\\UserData"" --log-file=""C:\\Program Files\\Adobe\\Acrobat DC\\Acrobat\\acrocef_1\\debug.log"" --touch-events=enabled --disable-gpu-compositing --lang=en-US --device-scale-factor=1.75 --num-raster-threads=2 --enable-main-frame-before-activation --renderer-client-id=7 --launch-time-ticks=576000759 --mojo-platform-channel-handle=2832 --field-trial-handle=1668,i,16445446005175078800,1555679981062536943,131072 --disable-features=BackForwardCache,CalculateNativeWinOcclusion,WinUseBrowserSpellChecker /prefetch:1",C:\\Program Files\\Adobe\\Acrobat DC\\Acrobat\\acrocef_1\\AcroCEF.exe
5,14260,13576,AcroCEF.exe,0xd88e460240c0,12,-,1,False,2024-10-12 04:45:23.000000 UTC,N/A,\\Device\\HarddiskVolume4\\Program Files\\Adobe\\Acrobat DC\\Acrobat\\acrocef_1\\AcroCEF.exe,"""C:\\Program Files\\Adobe\\Acrobat DC\\Acrobat\\acrocef_1\\AcroCEF.exe"" --type=renderer --log-severity=disable --user-agent-product=""ReaderServices/24.3.20180 Chrome/105.0.0.0"" --user-data-dir=""C:\\Users\\night01\\AppData\\LocalLow\\Adobe\\AcroCef\\DC\\Acrobat\\UserData"" --log-file=""C:\\Program Files\\Adobe\\Acrobat DC\\Acrobat\\acrocef_1\\debug.log"" --touch-events=enabled --disable-gpu-compositing --lang=en-US --device-scale-factor=1.75 --num-raster-threads=2 --enable-main-frame-before-activation --renderer-client-id=9 --launch-time-ticks=576015630 --mojo-platform-channel-handle=1800 --field-trial-handle=1668,i,16445446005175078800,1555679981062536943,131072 --disable-features=BackForwardCache,CalculateNativeWinOcclusion,WinUseBrowserSpellChecker /prefetch:1",C:\\Program Files\\Adobe\\Acrobat DC\\Acrobat\\acrocef_1\\AcroCEF.exe
4,15476,13884,AdobeCollabSyn,0xd88e45863080,5,-,1,False,2024-10-12 04:45:27.000000 UTC,N/A,\\Device\\HarddiskVolume4\\Program Files\\Adobe\\Acrobat DC\\Acrobat\\AdobeCollabSync.exe,"""C:\\Program Files\\Adobe\\Acrobat DC\\Acrobat\\AdobeCollabSync.exe"" -c",C:\\Program Files\\Adobe\\Acrobat DC\\Acrobat\\AdobeCollabSync.exe
5,15512,15476,AdobeCollabSyn,0xd88e452eb080,15,-,1,False,2024-10-12 04:45:27.000000 UTC,N/A,\\Device\\HarddiskVolume4\\Program Files\\Adobe\\Acrobat DC\\Acrobat\\AdobeCollabSync.exe,"""C:\\Program Files\\Adobe\\Acrobat DC\\Acrobat\\AdobeCollabSync.exe"" -c --type=collab-renderer --proc=15476",C:\\Program Files\\Adobe\\Acrobat DC\\Acrobat\\AdobeCollabSync.exe
0,10060,10040,slack.exe,0xd88e42407080,40,-,1,False,2024-10-12 04:37:23.000000 UTC,N/A,\\Device\\HarddiskVolume4\\Users\\night01\\AppData\\Local\\slack\\app-4.40.128\\slack.exe,--process-start-args --startup,C:\\Users\\night01\\AppData\\Local\\slack\\app-4.40.128\\slack.exe
1,2296,10060,slack.exe,0xd88e4298b080,7,-,1,False,2024-10-12 04:37:23.000000 UTC,N/A,\\Device\\HarddiskVolume4\\Users\\night01\\AppData\\Local\\slack\\app-4.40.128\\slack.exe,"C:\\Users\\night01\\AppData\\Local\\slack\\app-4.40.128\\slack.exe --type=crashpad-handler --user-data-dir=C:\\Users\\night01\\AppData\\Roaming\\Slack /prefetch:4 --no-upload-gzip --monitor-self-annotation=ptype=crashpad-handler --database=C:\\Users\\night01\\AppData\\Roaming\\Slack\\Crashpad --url=https://slack.com/apps/sentryproxy/api/5277886/minidump/?sentry_key=fd30fe469dbf4aec9db40548e5acf91e --annotation=_productName=Slack --annotation=_version=4.40.128 --annotation=plat=Win64 --annotation=prod=Electron ""--annotation=sentry___initialScope={\\""release\\"":\\""Slack@4.40.128\\"",\\""environment\\"":\\""production\\"",\\""user\\"":{\\""id\\"":\\""0812c797-05d1-4e5a-a121-c14678aa247d\\""},\\""tags\\"":{\\""uuid\\"":\\""0812c797-05d1-4e5a-a121-c14678aa247d\\""},\\""extra\\"":{\\""sessionId\\"":\\""MDgxMmM3OTctMDVkMS00ZTVhLWExMjEtYzE0Njc4YWEyNDdkXzE3Mjg3MDc4NDM4MjA=\\""}}"" --annotation=ver=32.0.2 --initial-client-data=0x4ac,0x4b0,0x4b4,0x4a8,0x4b8,0x7ff6650c61b8,0x7ff6650c61c4,0x7ff6650c61d0",C:\\Users\\night01\\AppData\\Local\\slack\\app-4.40.128\\slack.exe
