TreeDepth,Offset,Name
0,0xd88e44c166e0,\\Windows\\Fonts\\ariblk.ttf
0,0xd88e44c16870,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-VPN%4Operational.evtx
0,0xd88e44c16a00,\\Windows\\System32\\PrintWorkflowService.dll
0,0xd88e44c16b90,\\Windows\\Fonts\\ARIALNB.TTF
0,0xd88e44c16d20,\\Windows\\Registration\\R00000000000d.clb
0,0xd88e44c16eb0,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-Kernel-ApphelpCache%4Operational.evtx
0,0xd88e44c171d0,\\Program Files (x86)\\Dropbox\\Client\\209.4.3661\\icudtl.dat
0,0xd88e44c17360,\\Windows\\System32\\en-US\\KernelBase.dll.mui
0,0xd88e44c17810,\\Program Files\\Google\\Chrome\\Application\\129.0.6668.100
0,0xd88e44c17cc0,\\Windows\\System32\\svchost.exe
0,0xd88e44c18170,\\$Directory
0,0xd88e44c18300,\\Program Files\\Google\\Chrome\\Application\\129.0.6668.100
0,0xd88e44c18940,\\Windows\\Fonts\\msjh.ttc
0,0xd88e44c18ad0,\\Windows\\System32\\wscinterop.dll
0,0xd88e44c18c60,\\Windows\\System32\\en-US\\vaultsvc.dll.mui
0,0xd88e44c19110,\\Users\\night01\\AppData\\Local\\Google\\Chrome\\User Data\\Default\\History-journal
0,0xd88e44c19430,\\Program Files\\Google\\Chrome\\Application\\129.0.6668.100\\chrome_100_percent.pak
0,0xd88e44c195c0,\\Users\\night01\\AppData\\Local\\Temp\\44ed95af-947e-4a6f-b9c3-550ad5c28f9e.tmp
0,0xd88e44c19750,\\Program Files\\Google\\Chrome\\Application\\129.0.6668.100\\chrome_200_percent.pak
0,0xd88e44c198e0,\\Program Files\\Google\\Chrome\\Application\\129.0.6668.100\\icudtl.dat
0,0xd88e44c19a70,\\$Directory
0,0xd88e44c19d90,\\Program Files\\Google\\Chrome\\Application\\129.0.6668.100\\Locales\\en-US.pak
0,0xd88e44c1a0b0,\\Users\\night01\\AppData\\Roaming\\Dropbox\\Partitions\\welcomeflowview\\Local Storage\\leveldb\\MANIFEST-000004
0,0xd88e44c1a240,\\$Directory
0,0xd88e44c1a3d0,\\Windows\\System32\\en-US\\KernelBase.dll.mui
0,0xd88e44c1a6f0,\\Windows\\Fonts\\times.ttf
0,0xd88e44c1a880,\\Program Files\\Google\\Chrome\\Application\\129.0.6668.100\\v8_context_snapshot.bin
0,0xd88e44c1aa10,\\Program Files\\Google\\Chrome\\Application\\129.0.6668.100\\resources.pak
0,0xd88e44c1aba0,\\Users\\night01\\AppData\\Roaming\\Dropbox\\Partitions\\welcomeflowview\\Local Storage\\leveldb\\LOG
0,0xd88e44c1ad30,\\Users\\night01\\AppData\\Roaming\\Dropbox\\Partitions\\welcomeflowview\\Local Storage\\leveldb\\LOCK
0,0xd88e44c1aec0,\\Windows\\System32\\DriverStore\\FileRepository\\ntprint.inf_amd64_3c5b87ca6a561f32\\Amd64\\MXDWDRV.DLL
0,0xd88e44c1b1e0,\\Users\\night01\\AppData\\Roaming\\Dropbox\\Partitions\\welcomeflowview\\Local Storage\\leveldb\\000005.log
0,0xd88e44c1b370,\\Users\\night01\\AppData\\Roaming\\Dropbox\\Partitions\\welcomeflowview\\GPUCache\\index
0,0xd88e44c1b500,\\Users\\night01\\AppData\\Roaming\\Dropbox\\Partitions\\welcomeflowview\\GPUCache\\data_2
0,0xd88e44c1b690,\\mojo.10772.12004.14780522291908749220
0,0xd88e44c1b820,\\PIPE_EVENTROOT\\CIMV2SCM EVENT PROVIDER
0,0xd88e44c1b9b0,\\Users\\night01\\AppData\\Roaming\\Dropbox\\Partitions\\welcomeflowview\\GPUCache\\index
0,0xd88e44c1bb40,\\Windows\\WinSxS\\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.19041.4355_none_60b8b9eb71f62e16
0,0xd88e44c1bcd0,\\mojo.10772.12004.11116358344653490069
0,0xd88e44c1be60,\\mojo.10772.12004.11116358344653490069
0,0xd88e44c1c180,\\mojo.3452.6268.3898964090872927259
0,0xd88e44c1c630,\\mojo.10772.10776.5119049492585190044
0,0xd88e44c1c7c0,\\Users\\night01\\AppData\\Roaming\\Dropbox\\Partitions\\welcomeflowview\\GPUCache\\data_3
0,0xd88e44c1c950,\\mojo.10772.10776.5119049492585190044
0,0xd88e44c1cae0,\\Windows\\System32\\en-US\\mswsock.dll.mui
0,0xd88e44c1cc70,\\Program Files (x86)\\Dropbox\\Client\\209.4.3661
0,0xd88e44c1ce00,\\Users\\night01\\AppData\\Roaming\\Dropbox\\Partitions\\welcomeflowview\\GPUCache\\data_3
0,0xd88e44c1d120,\\mojo.10772.12004.14780522291908749220
0,0xd88e44c1d2b0,\\Program Files (x86)\\Dropbox\\Client\\209.4.3661\\icudtl.dat
0,0xd88e44c1d440,\\Program Files (x86)\\Dropbox\\Client\\209.4.3661\\v8_context_snapshot.bin
0,0xd88e44c1d5d0,\\Windows\\System32\\en-US\\KernelBase.dll.mui
0,0xd88e44c1d8f0,\\Program Files (x86)\\Dropbox\\Client\\209.4.3661\\chrome_100_percent.pak
0,0xd88e44c1da80,\\Program Files (x86)\\Dropbox\\Client\\209.4.3661\\locales\\en-US.pak
0,0xd88e44c1dc10,\\Users\\night01\\AppData\\Local\\Temp\\e2c4574e-8e8f-423e-925e-1914fdb56356.tmp
0,0xd88e44c1dda0,\\Users\\night01\\AppData\\Roaming\\Dropbox\\Partitions\\welcomeflowview\\GPUCache\\data_2
0,0xd88e44c1e0c0,\\Windows\\SysWOW64
0,0xd88e44c1e250,\\Users\\night01\\AppData\\Local\\Packages\\MSTeams_8wekyb3d8bbwe\\LocalCache\\Microsoft\\MSTeams\\EBWebView\\WV2Profile_tfw\\Top Sites-journal
0,0xd88e44c1e3e0,\\Windows\\Fonts\\seguibli.ttf
0,0xd88e44c1e570,\\Windows\\Fonts\\arial.ttf
0,0xd88e44c1e700,\\Windows\\Fonts\\seguisb.ttf
0,0xd88e44c1e890,\\Windows\\Fonts\\seguisbi.ttf
0,0xd88e44c1ea20,\\Windows\\Fonts\\seguisli.ttf
0,0xd88e44c1ebb0,\\Program Files (x86)\\Dropbox\\Client\\209.4.3661\\chrome_200_percent.pak
0,0xd88e44c1ed40,\\mojo.3452.6268.3898964090872927259
0,0xd88e44c1eed0,\\Windows\\Fonts\\ariblk.ttf
0,0xd88e44c1f1f0,\\Program Files (x86)\\Dropbox\\Client\\209.4.3661\\resources.pak
0,0xd88e44c1f380,\\Windows\\Fonts\\ARIALNBI.TTF
0,0xd88e44c1f510,\\Windows\\Fonts\\segoeuii.ttf
0,0xd88e44c1f6a0,\\Windows\\Fonts\\seguili.ttf
0,0xd88e44c1f830,\\Windows\\Fonts\\ARIALNB.TTF
0,0xd88e44c1fb50,\\mojo.3452.6268.379515256956177676
0,0xd88e44c1fce0,\\Windows\\Fonts\\ARIALNI.TTF
0,0xd88e44c1fe70,\\Windows\\Fonts\\ariali.ttf
0,0xd88e44c20190,\\mojo.10772.12004.17680626097082302619
0,0xd88e44c20320,\\Windows\\Fonts\\segoeui.ttf
0,0xd88e44c204b0,\\Windows\\Fonts\\segoeuib.ttf
0,0xd88e44c20640,\\Windows\\Fonts\\segoeuil.ttf
0,0xd88e44c207d0,\\Users\\night01\\AppData\\Local\\Temp\\b9e0f3bc-0ff7-4301-84c0-b03a2d3638c9.tmp
0,0xd88e44c20960,\\Windows\\Fonts\\ARIALN.TTF
0,0xd88e44c20af0,\\Windows\\Fonts\\arialbd.ttf
0,0xd88e44c20c80,\\Windows\\Fonts\\arialbi.ttf
0,0xd88e44c20e10,\\Windows\\Fonts\\segoeuisl.ttf
0,0xd88e44c21130,\\mojo.10772.12004.17680626097082302619
0,0xd88e44c212c0,\\Windows\\Fonts\\segoeuiz.ttf
0,0xd88e44c21450,\\Windows\\Fonts\\seguibl.ttf
0,0xd88e44c21900,\\Windows\\System32\\en-US\\ApplicationFrame.dll.mui
0,0xd88e44c21a90,\\Windows\\System32\\mrt100.dll
0,0xd88e44c21db0,\\Program Files\\WindowsApps\\Microsoft.NET.Native.Framework.2.2_2.2.29512.0_x64__8wekyb3d8bbwe\\SharedLibrary.dll
0,0xd88e44c220d0,\\$ConvertToNonresident
0,0xd88e44c22260,\\mojo.3452.6268.379515256956177676
0,0xd88e44c223f0,\\$Directory
0,0xd88e44c22580,\\$Directory
0,0xd88e44c228a0,\\Windows\\System32\\winevt\\Logs\\Microsoft-Client-Licensing-Platform%4Admin.evtx
0,0xd88e44c22a30,\\mojo.3452.6268.11257073581709096062
0,0xd88e44c22d50,\\Windows\\System32\\wscui.cpl
0,0xd88e44c22ee0,\\Windows\\System32\\en-US\\wscui.cpl.mui
0,0xd88e44c23200,\\ProgramData\\Microsoft\\Windows\\AppRepository\\Packages\\Microsoft.WindowsCalculator_11.2405.2.0_x64__8wekyb3d8bbwe\\ActivationStore.dat
0,0xd88e44c23520,\\CMApi
0,0xd88e44c23840,\\Windows\\System32\\en-US\\hcproviders.dll.mui
0,0xd88e44c239d0,\\Program Files\\WindowsApps\\Microsoft.WindowsCalculator_11.2405.2.0_x64__8wekyb3d8bbwe\\CalculatorApp.exe
0,0xd88e44c23e80,\\Program Files\\WindowsApps\\Microsoft.NET.Native.Runtime.2.2_2.2.28604.0_x64__8wekyb3d8bbwe\\mrt100_app.dll
0,0xd88e44c24330,\\Program Files\\WindowsApps\\Microsoft.WindowsCalculator_11.2405.2.0_x64__8wekyb3d8bbwe
0,0xd88e44c244c0,\\Program Files\\WindowsApps\\Microsoft.WindowsCalculator_11.2405.2.0_x64__8wekyb3d8bbwe\\CalculatorApp.dll
0,0xd88e44c24650,\\$Directory
0,0xd88e44c247e0,\\Users\\night01\\AppData\\Local\\Packages\\Microsoft.WindowsCalculator_8wekyb3d8bbwe\\Settings\\settings.dat.LOG2
0,0xd88e44c24970,\\Windows\\System32\\RuntimeBroker.exe
0,0xd88e44c24b00,\\ProgramData\\Microsoft\\Windows\\AppRepository\\Packages\\Microsoft.WindowsCalculator_11.2405.2.0_x64__8wekyb3d8bbwe\\ActivationStore.dat.LOG1
0,0xd88e44c24c90,\\ProgramData\\Microsoft\\Windows\\AppRepository\\Packages\\Microsoft.WindowsCalculator_11.2405.2.0_x64__8wekyb3d8bbwe\\ActivationStore.dat.LOG2
0,0xd88e44c25140,\\Program Files\\WindowsApps\\Microsoft.WindowsCalculator_11.2405.2.0_x64__8wekyb3d8bbwe\\CalcViewModel.dll
0,0xd88e44c252d0,\\ProgramData\\Microsoft\\Windows\\AppRepository\\Packages\\Microsoft.UI.Xaml.2.8_8.2310.30001.0_x64__8wekyb3d8bbwe\\ActivationStore.dat
0,0xd88e44c255f0,\\mojo.3452.6268.11257073581709096062
0,0xd88e44c25780,\\Windows\\Fonts\\segoeui.ttf
0,0xd88e44c25910,\\Program Files\\WindowsApps\\Microsoft.UI.Xaml.2.8_8.2310.30001.0_x64__8wekyb3d8bbwe\\resources.pri
0,0xd88e44c25aa0,\\$ConvertToNonresident
0,0xd88e44c25c30,\\Windows\\System32
0,0xd88e44c25dc0,\\Users\\night01\\AppData\\Local\\Packages\\Microsoft.WindowsCalculator_8wekyb3d8bbwe\\Settings\\settings.dat
0,0xd88e44c260e0,\\Windows\\Registration\\R00000000000d.clb
0,0xd88e44c26270,\\$Directory
0,0xd88e44c26400,\\$Directory
0,0xd88e44c26590,\\Program Files\\WindowsApps\\Microsoft.UI.Xaml.2.8_8.2310.30001.0_x64__8wekyb3d8bbwe\\Microsoft.UI.Xaml.dll
0,0xd88e44c268b0,\\ProgramData\\Microsoft\\Windows\\AppRepository\\Packages\\Microsoft.WindowsCalculator_11.2405.2.0_x64__8wekyb3d8bbwe\\ActivationStore.dat
0,0xd88e44c26bd0,\\Program Files\\WindowsApps\\Microsoft.WindowsCalculator_11.2405.2.0_x64__8wekyb3d8bbwe\\GraphControl.dll
0,0xd88e44c26d60,\\Program Files\\WindowsApps\\Microsoft.VCLibs.140.00_14.0.33519.0_x64__8wekyb3d8bbwe\\concrt140_app.dll
0,0xd88e44c27210,\\ProgramData\\Microsoft\\Windows\\AppRepository\\Packages\\Microsoft.UI.Xaml.2.8_8.2310.30001.0_x64__8wekyb3d8bbwe\\ActivationStore.dat.LOG1
0,0xd88e44c27530,\\ProgramData\\Microsoft\\Windows\\AppRepository\\Packages\\Microsoft.UI.Xaml.2.8_8.2310.30001.0_x64__8wekyb3d8bbwe\\ActivationStore.dat.LOG2
0,0xd88e44c276c0,\\Users\\night01\\AppData\\Roaming\\Slack\\Network\\Cookies-journal
0,0xd88e44c27850,\\Users\\night01\\AppData\\Local\\Packages\\Microsoft.WindowsCalculator_8wekyb3d8bbwe\\Settings\\settings.dat.LOG1
0,0xd88e44c279e0,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-WindowsBackup%4ActionCenter.evtx
0,0xd88e44c27d00,\\Windows\\System32\\ieproxy.dll
0,0xd88e44c27e90,\\Windows\\System32\\en-US\\ActionCenter.dll.mui
0,0xd88e44c281b0,\\$ConvertToNonresident
0,0xd88e44c28660,\\Windows\\Fonts\\segoeui.ttf
0,0xd88e44c287f0,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-Diagnosis-Scheduled%4Operational.evtx
0,0xd88e44c28980,\\Windows\\Fonts\\segoeuib.ttf
0,0xd88e44c28ca0,\\Windows\\Fonts\\ARIALNI.TTF
0,0xd88e44c28e30,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-FileHistory-Core%4WHC.evtx
0,0xd88e44c29150,\\Windows\\Fonts\\ARIALNBI.TTF
0,0xd88e44c292e0,\\Windows\\System32\\svchost.exe
0,0xd88e44c29470,\\Windows\\Fonts\\ARIALNB.TTF
0,0xd88e44c29920,\\Windows\\System32
0,0xd88e44c29ab0,\\Windows\\Fonts\\ARIALN.TTF
0,0xd88e44c2a0f0,\\Windows\\ServiceProfiles\\NetworkService\\AppData\\Local\\Microsoft\\Windows\\DeliveryOptimization\\Logs\\dosvc.20241012_043755_123.etl
0,0xd88e44c2a280,\\Windows\\Fonts\\ariblk.ttf
0,0xd88e44c2a410,\\Windows\\System32\\en-US\\svchost.exe.mui
0,0xd88e44c2a5a0,\\Windows\\System32\\en-US\\user32.dll.mui
0,0xd88e44c2a730,\\Users\\night01\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\HubApps Icons
0,0xd88e44c2aa50,\\Windows\\Fonts\\seguisb.ttf
0,0xd88e44c2abe0,\\Windows\\ServiceProfiles\\NetworkService\\AppData\\Local\\Microsoft\\Windows\\DeliveryOptimization\\State\\dosvcState.dat.LOG2
0,0xd88e44c2ad70,\\Dev\\Query
0,0xd88e44c2b090,\\Endpoint
0,0xd88e44c2b220,\\mojo.3452.7956.12982594002594032074
0,0xd88e44c2b540,\\$Directory
0,0xd88e44c2b6d0,\\LOCAL\\mojo.12500.10952.15986129722461998752
0,0xd88e44c2b860,\\Windows\\System32\\en-US\\StartTileData.dll.mui
0,0xd88e44c2b9f0,\\Windows\\WinSxS\\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.19041.4355_none_60b8b9eb71f62e16
0,0xd88e44c2bd10,\\Windows\\WinSxS\\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.19041.4355_none_60b8b9eb71f62e16
0,0xd88e44c2bea0,\\Windows\\System32\\en-US\\dosvc.dll.mui
0,0xd88e44c2c1c0,\\mojo.3452.7956.12982594002594032074
0,0xd88e44c2c350,\\Windows\\Registration\\R00000000000d.clb
0,0xd88e44c2c4e0,\\$Directory
0,0xd88e44c2c670,\\Program Files\\Google\\Chrome\\Application\\chrome.exe
0,0xd88e44c2c800,\\Windows\\System32\\Windows.System.Profile.RetailInfo.dll
0,0xd88e44c2c990,\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe
0,0xd88e44c2cb20,\\$Directory
0,0xd88e44c2ccb0,\\Endpoint
0,0xd88e44c2ce40,\\LOCAL\\mojo.12500.10952.15986129722461998752
0,0xd88e44c2d160,\\Windows\\Fonts\\seguisbi.ttf
0,0xd88e44c2d610,\\Endpoint
0,0xd88e44c2d930,\\Windows\\ServiceProfiles\\NetworkService\\AppData\\Local\\Microsoft\\Windows\\DeliveryOptimization\\State\\dosvcState.dat
0,0xd88e44c2dac0,\\Windows\\ServiceProfiles\\NetworkService\\AppData\\Local\\Microsoft\\Windows\\DeliveryOptimization\\State\\dosvcState.dat.LOG1
0,0xd88e44c2dde0,\\$ConvertToNonresident
0,0xd88e44c2e100,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-Shell-ConnectedAccountState%4ActionCenter.evtx
0,0xd88e44c2e290,\\Windows\\System32\\en-US\\svchost.exe.mui
0,0xd88e44c2e420,\\Windows\\System32\\StorageUsage.dll
0,0xd88e44c2e740,\\$CachedWriteThrough
0,0xd88e44c2e8d0,\\Endpoint
0,0xd88e44c2ea60,\\Windows\\SysWOW64\\cryptnet.dll
0,0xd88e44c2ebf0,\\$CachedWriteThrough
0,0xd88e44c2f3c0,\\Windows\\Fonts\\segoeui.ttf
0,0xd88e44c2f550,\\Windows\\Fonts\\segoeuib.ttf
0,0xd88e44c2f870,\\$CachedWriteThrough
0,0xd88e44c2fd20,\\$CachedWriteThrough
0,0xd88e44c2feb0,\\Endpoint
0,0xd88e44c301d0,\\CMApi
0,0xd88e44c30360,\\Windows\\Registration\\R00000000000d.clb
0,0xd88e44c304f0,\\Users\\night01\\AppData\\Roaming\\Slack\\SharedStorage
0,0xd88e44c30680,\\Program Files\\Google\\Chrome\\Application\\chrome.exe
0,0xd88e44c309a0,\\Windows\\Fonts\\segoeuii.ttf
0,0xd88e44c30b30,\\Users\\night01\\AppData\\Roaming\\Slack\\SharedStorage-wal
0,0xd88e44c30cc0,\\Windows\\System32\\StorSvc.dll
0,0xd88e44c30e50,\\Windows\\System32\\en-US\\windows.storage.dll.mui
0,0xd88e44c31490,\\Windows\\System32\\en-US\\combase.dll.mui
0,0xd88e44c31620,\\Windows\\Fonts\\seguibl.ttf
0,0xd88e44c32110,\\CMNotify
0,0xd88e44c322a0,\\CMNotify
0,0xd88e44c325c0,\\CMNotify
0,0xd88e44c32750,\\Windows\\System32\\SgrmBroker.exe
0,0xd88e44c32c00,\\Windows\\System32\\en-US\\winnlsres.dll.mui
0,0xd88e44c330b0,\\$Directory
0,0xd88e44c33240,\\Windows\\Fonts\\segoeuil.ttf
0,0xd88e44c333d0,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-Kernel-PnP%4Driver Watchdog.evtx
0,0xd88e44c33560,\\Windows\\Fonts\\segoeuisl.ttf
0,0xd88e44c336f0,\\Windows\\Fonts\\segoeuiz.ttf
0,0xd88e44c33a10,\\$CachedWriteThrough
0,0xd88e44c341e0,\\Windows\\System32\\Sgrm
0,0xd88e44c34370,\\Program Files (x86)\\Microsoft\\Edge\\Application\\129.0.2792.89
0,0xd88e44c34500,\\LOCAL\\mojo.12500.14800.2339728646612944104
0,0xd88e44c34690,\\Program Files (x86)\\Microsoft\\Edge\\Application\\129.0.2792.89\\icudtl.dat
0,0xd88e44c34820,\\Windows\\SysWOW64\\webio.dll
0,0xd88e44c34b40,\\Windows\\System32\\en-US\\Windows.Web.dll.mui
0,0xd88e44c357c0,\\Windows\\System32\\en-US\\wscapi.dll.mui
0,0xd88e44c35950,\\Windows\\ServiceProfiles\\NetworkService\\AppData\\Local\\Microsoft\\Windows\\DeliveryOptimization\\Cache\\0cf51b36f880452d7b84365fbe7918aadeb25992\\content.bin
0,0xd88e44c35ae0,\\Windows\\System32\\en-US\\KernelBase.dll.mui
0,0xd88e44c36440,\\Program Files (x86)\\Microsoft\\Edge\\Application\\129.0.2792.89
0,0xd88e44c365d0,\\mojo.3452.6268.16293508026039250780
0,0xd88e44c36a80,\\$Directory
0,0xd88e44c36c10,\\Windows\\System32\\SgrmEnclave.dll
0,0xd88e44c370c0,\\Program Files (x86)\\Microsoft\\Edge\\Application\\129.0.2792.89
0,0xd88e44c37700,\\Windows\\System32\\SecurityCenterBroker.dll
0,0xd88e44c37ed0,\\Windows\\System32
0,0xd88e44c38380,\\$Directory
0,0xd88e44c38510,\\Program Files\\Microsoft Update Health Tools\\Logs\\UpdateHealthTools.001.etl
0,0xd88e44c38830,\\Users\\night01\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\Collections\\collectionsSQLite
0,0xd88e44c389c0,\\Program Files (x86)\\Microsoft\\Edge\\Application\\129.0.2792.89\\v8_context_snapshot.bin
0,0xd88e44c38ce0,\\Windows\\System32\\en-US\\kernel32.dll.mui
0,0xd88e44c38e70,\\Windows\\System32\\svchost.exe
0,0xd88e44c39190,\\Program Files\\Microsoft Update Health Tools\\uhssvc.exe
0,0xd88e44c394b0,\\Program Files\\Google\\Chrome\\Application\\129.0.6668.100\\chrome_100_percent.pak
0,0xd88e44c39640,\\Program Files\\Google\\Chrome\\Application\\129.0.6668.100\\chrome_200_percent.pak
0,0xd88e44c39960,\\Program Files\\Google\\Chrome\\Application\\129.0.6668.100\\Locales\\en-US.pak
0,0xd88e44c39af0,\\$Directory
0,0xd88e44c39c80,\\Windows\\System32\\en-US\\svchost.exe.mui
0,0xd88e44c39e10,\\Windows\\System32\\wscsvc.dll
0,0xd88e44c3a130,\\Program Files\\Google\\Chrome\\Application\\129.0.6668.100\\resources.pak
0,0xd88e44c3a2c0,\\Program Files (x86)\\Microsoft\\Edge\\Application\\129.0.2792.89\\msedge_100_percent.pak
0,0xd88e44c3a450,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-Storsvc%4Diagnostic.evtx
0,0xd88e44c3a900,\\Windows\\System32\\syncutil.dll
0,0xd88e44c3aa90,\\Windows\\Registration\\R00000000000d.clb
0,0xd88e44c3ac20,\\Windows\\System32\\networkhelper.dll
0,0xd88e44c3adb0,\\Users\\night01\\AppData\\Local\\Temp\\0809c999-6409-470d-b652-9de04fedb87f.tmp
0,0xd88e44c3b260,\\Windows\\System32\\accountaccessor.dll
0,0xd88e44c3b3f0,\\Windows\\System32\\svchost.exe
0,0xd88e44c3b580,\\LOCAL\\mojo.12500.14800.2339728646612944104
0,0xd88e44c3b710,\\$Directory
0,0xd88e44c3ba30,\\Windows\\System32\\MCCSPal.dll
0,0xd88e44c3bd50,\\Windows\\System32
0,0xd88e44c3c390,\\Windows\\System32\\dmcfgutils.dll
0,0xd88e44c3c9d0,\\Windows\\System32\\SyncController.dll
0,0xd88e44c3cb60,\\Windows\\System32\\dsclient.dll
0,0xd88e44c3ccf0,\\Program Files (x86)\\Microsoft\\Edge\\Application\\129.0.2792.89\\msedge_200_percent.pak
0,0xd88e44c3ce80,\\Program Files (x86)\\Microsoft\\Edge\\Application\\129.0.2792.89\\Locales\\en-US.pak
0,0xd88e44c3d1a0,\\Windows\\System32\\dmxmlhelputils.dll
0,0xd88e44c3d330,\\Program Files (x86)\\Microsoft\\Edge\\Application\\129.0.2792.89\\resources.pak
0,0xd88e44c3d4c0,\\Windows\\System32\\InprocLogger.dll
0,0xd88e44c3d650,\\Windows\\Registration\\R00000000000d.clb
0,0xd88e44c3d7e0,\\Users\\night01\\AppData\\Local\\Microsoft\\Edge\\User Data\\Default\\WebStorage\\3\\IndexedDB\\indexeddb.leveldb\\000003.log
0,0xd88e44c3e2d0,\\$Directory
0,0xd88e44c3e460,\\Windows\\System32\\PhoneutilRes.dll
0,0xd88e44c3e5f0,\\Windows\\System32\\Phoneutil.dll
0,0xd88e44c3e780,\\Windows\\Fonts\\msjhl.ttc
0,0xd88e44c3e910,\\$CachedWriteThrough
0,0xd88e44c3eaa0,\\$CachedWriteThrough
0,0xd88e44c3ec30,\\Endpoint
0,0xd88e44c3f400,\\Windows\\Fonts\\msjhbd.ttc
0,0xd88e44c3f590,\\Windows\\System32\\APHostClient.dll
0,0xd88e44c3f720,\\Windows\\System32\\UserDataTypeHelperUtil.dll
0,0xd88e44c3f8b0,\\Windows\\System32\\Pimstore.dll
0,0xd88e44c3fbd0,\\Windows\\Registration\\R00000000000d.clb
0,0xd88e44c3fef0,\\Windows\\System32\\vaultsvc.dll
0,0xd88e44c40080,\\Windows\\System32\\cemapi.dll
0,0xd88e44c40530,\\$MapAttributeValue
0,0xd88e44c40d00,\\Endpoint
0,0xd88e44c40e90,\\$CachedWriteThrough
0,0xd88e44c411b0,\\$CachedWriteThrough
0,0xd88e44c41340,\\Program Files\\WindowsPowerShell\\Modules\\PSReadline\\2.0.0\\Microsoft.PowerShell.PSReadline.dll
0,0xd88e44c41660,\\$CachedWriteThrough
0,0xd88e44c417f0,\\Endpoint
0,0xd88e44c41980,\\Users\\night01\\AppData\\Local\\Google\\Chrome\\User Data\\ShaderCache\\data_2
0,0xd88e44c41b10,\\$CachedWriteThrough
0,0xd88e44c41ca0,\\$CachedWriteThrough
0,0xd88e44d021e0,\\$Directory
0,0xd88e44d02820,\\Windows\\System32\\wcmapi.dll
0,0xd88e44d02b40,\\$ConvertToNonresident
0,0xd88e44d02e60,\\Windows\\System32\\wscui.cpl
0,0xd88e44d034a0,\\$Directory
0,0xd88e44d037c0,\\$Directory
0,0xd88e44d03e00,\\$Directory
0,0xd88e44d04120,\\$Directory
0,0xd88e44d04440,\\Windows\\Registration\\R00000000000d.clb
0,0xd88e44d04760,\\Windows\\System32\\Wpc.dll
0,0xd88e44d048f0,\\$Directory
0,0xd88e44d05250,\\$ConvertToNonresident
0,0xd88e44d05890,\\Windows\\System32\\UIRibbon.dll
0,0xd88e44d06380,\\CMApi
0,0xd88e44d06830,\\Windows\\System32\\en-US\\explorerframe.dll.mui
0,0xd88e44d06b50,\\$CachedWriteThrough
0,0xd88e44d077d0,\\$Directory
0,0xd88e44d07e10,\\$CachedWriteThrough
0,0xd88e44d085e0,\\Users\\night01\\AppData\\Local\\Comms\\UnistoreDB\\store.jfm
0,0xd88e44d08900,\\Users\\night01\\AppData\\Local\\Comms\\UnistoreDB\\store.vol
0,0xd88e44d08a90,\\Users\\night01\\AppData\\Local\\Comms\\UnistoreDB\\tmp.edb
0,0xd88e44d08c20,\\Windows\\System32\\Unistore.dll
0,0xd88e44d08db0,\\Windows\\System32\\MessagingDataModel2.dll
0,0xd88e44d090d0,\\Users\\night01\\AppData\\Local\\Microsoft\\Windows\\Explorer\\iconcache_16.db
0,0xd88e44d093f0,\\Windows\\System32\\UserDataService.dll
0,0xd88e44d09d50,\\Windows\\System32\\PimIndexMaintenance.dll
0,0xd88e44d09ee0,\\Windows\\System32\\ContactActivation.dll
0,0xd88e44d0a200,\\Windows\\System32\\PimIndexMaintenanceClient.dll
0,0xd88e44d0a390,\\Users\\night01\\AppData\\Local\\Comms\\UnistoreDB\\USS.jtx
0,0xd88e44d0a6b0,\\Windows\\System32\\en-US\\ESENT.dll.mui
0,0xd88e44d0a840,\\Windows\\System32\\ContactApis.dll
0,0xd88e44d0ab60,\\$MapAttributeValue
0,0xd88e44d0b1a0,\\Windows\\System32\\C_1255.NLS
0,0xd88e44d0b330,\\Windows\\SystemResources\\ExplorerFrame.dll.mun
0,0xd88e44d0b4c0,\\Windows\\System32\\UserDataAccessRes.dll
0,0xd88e44d0bb00,\\$Directory
0,0xd88e44d0bc90,\\Windows\\System32\\config\\systemprofile\\AppData\\Local\\Microsoft\\Windows\\Notifications\\wpndatabase.db-shm
0,0xd88e44d0c140,\\Users\\night01\\AppData\\Local\\Microsoft\\Windows\\Explorer\\thumbcache_32.db
0,0xd88e44d0c460,\\Windows\\System32\\config\\systemprofile\\AppData\\Local\\Microsoft\\Windows\\Notifications\\WPNPRMRY.tmp
0,0xd88e44d0c780,\\Windows\\System32\\WinSync.dll
